Gene	ID	group_name
CAGL0G08360g	GO:0016301	kinase activity
CAGL0G08360g	GO:0016303	1-phosphatidylinositol-3-kinase activity
CAGL0G08360g	GO:0016740	transferase activity
CAGL0G08360g	GO:0016772	transferase activity, transferring phosphorus-containing groups
CAGL0G08360g	GO:0016773	phosphotransferase activity, alcohol group as acceptor
CAGL0G08360g	GO:0035004	phosphatidylinositol 3-kinase activity
CAGL0G08360g	GO:0052742	phosphatidylinositol kinase activity
CAGL0G08360g	GO:0140096	catalytic activity, acting on a protein
CAGL0G08404g	GO:0016415	octanoyltransferase activity
CAGL0G08404g	GO:0016740	transferase activity
CAGL0G08404g	GO:0016746	acyltransferase activity
CAGL0G08404g	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups
CAGL0G08404g	GO:0016874	ligase activity
CAGL0G08404g	GO:0033819	lipoyl(octanoyl) transferase activity
CAGL0G08404g	GO:0140096	catalytic activity, acting on a protein
CAGL0G08426g	GO:0005515	protein binding
CAGL0G08448g	GO:0005215	transporter activity
CAGL0G08448g	GO:0015205	nucleobase transmembrane transporter activity
CAGL0G08448g	GO:0015234	thiamine transmembrane transporter activity
CAGL0G08448g	GO:0022857	transmembrane transporter activity
CAGL0G08448g	GO:0042887	amide transmembrane transporter activity
CAGL0G08448g	GO:0090482	vitamin transmembrane transporter activity
CAGL0G08448g	GO:1901474	azole transmembrane transporter activity
CAGL0G08448g	GO:1901505	carbohydrate derivative transmembrane transporter activity
CAGL0G08448g	GO:1901682	sulfur compound transmembrane transporter activity
CAGL0G08448g	GO:1903089	5-amino-1-ribofuranosylimidazole-4-carboxamide transmembrane transporter activity
CAGL0G08470g	GO:0003676	nucleic acid binding
CAGL0G08470g	GO:0003677	DNA binding
CAGL0G08470g	GO:0003916	DNA topoisomerase activity
CAGL0G08470g	GO:0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity
CAGL0G08470g	GO:0016853	isomerase activity
CAGL0G08470g	GO:0140097	catalytic activity, acting on DNA
CAGL0G08470g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0G08492g	GO:0003676	nucleic acid binding
CAGL0G08492g	GO:0003677	DNA binding
CAGL0G08492g	GO:0003697	single-stranded DNA binding
CAGL0G08492g	GO:0005515	protein binding
CAGL0G08492g	GO:0042162	telomeric DNA binding
CAGL0G08492g	GO:0043565	sequence-specific DNA binding
CAGL0G08514r	GO:0003676	nucleic acid binding
CAGL0G08514r	GO:0003723	RNA binding
CAGL0G08514r	GO:0003729	mRNA binding
CAGL0G08514r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0G08514r	GO:0033435	AUA codon-amino acid adaptor activity
CAGL0G08514r	GO:0060090	molecular adaptor activity
CAGL0G08558g	GO:0000166	nucleotide binding
CAGL0G08558g	GO:0003924	GTPase activity
CAGL0G08558g	GO:0005525	GTP binding
CAGL0G08558g	GO:0016462	pyrophosphatase activity
CAGL0G08558g	GO:0016787	hydrolase activity
CAGL0G08558g	GO:0016817	hydrolase activity, acting on acid anhydrides
CAGL0G08558g	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CAGL0G08558g	GO:0017076	purine nucleotide binding
CAGL0G08558g	GO:0017111	nucleoside-triphosphatase activity
CAGL0G08558g	GO:0019001	guanyl nucleotide binding
CAGL0G08558g	GO:0032553	ribonucleotide binding
CAGL0G08558g	GO:0032555	purine ribonucleotide binding
CAGL0G08558g	GO:0032561	guanyl ribonucleotide binding
CAGL0G08558g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0G08558g	GO:0036094	small molecule binding
CAGL0G08558g	GO:0043167	ion binding
CAGL0G08558g	GO:0043168	anion binding
CAGL0G08558g	GO:0097367	carbohydrate derivative binding
CAGL0G08558g	GO:1901265	nucleoside phosphate binding
CAGL0G08602g	GO:0030234	enzyme regulator activity
CAGL0G08602g	GO:0030695	GTPase regulator activity
CAGL0G08602g	GO:0060589	nucleoside-triphosphatase regulator activity
CAGL0G08602g	GO:0098772	molecular function regulator
CAGL0G08624g	GO:0005215	transporter activity
CAGL0G08624g	GO:0015238	xenobiotic transmembrane transporter activity
CAGL0G08624g	GO:0022857	transmembrane transporter activity
CAGL0G08646g	GO:0000976	transcription cis-regulatory region binding
CAGL0G08646g	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
CAGL0G08646g	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
CAGL0G08646g	GO:0000987	cis-regulatory region sequence-specific DNA binding
CAGL0G08646g	GO:0001067	transcription regulatory region nucleic acid binding
CAGL0G08646g	GO:0003676	nucleic acid binding
CAGL0G08646g	GO:0003677	DNA binding
CAGL0G08646g	GO:0003690	double-stranded DNA binding
CAGL0G08646g	GO:0043565	sequence-specific DNA binding
CAGL0G08646g	GO:1990837	sequence-specific double-stranded DNA binding
CAGL0G08690g	GO:0000140	acylglycerone-phosphate reductase activity
CAGL0G08690g	GO:0004806	triglyceride lipase activity
CAGL0G08690g	GO:0016298	lipase activity
CAGL0G08690g	GO:0016491	oxidoreductase activity
CAGL0G08690g	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors
CAGL0G08690g	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
CAGL0G08690g	GO:0016787	hydrolase activity
CAGL0G08690g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0G08690g	GO:0052689	carboxylic ester hydrolase activity
CAGL0G08712g	GO:0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity
CAGL0G08712g	GO:0016491	oxidoreductase activity
CAGL0G08712g	GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor
CAGL0G08712g	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors
CAGL0G08712g	GO:0019842	vitamin binding
CAGL0G08712g	GO:0030976	thiamine pyrophosphate binding
CAGL0G08712g	GO:0036094	small molecule binding
CAGL0G08712g	GO:0043167	ion binding
CAGL0G08712g	GO:0043168	anion binding
CAGL0G08712g	GO:0043169	cation binding
CAGL0G08712g	GO:1901681	sulfur compound binding
CAGL0G08734g	GO:0003676	nucleic acid binding
CAGL0G08734g	GO:0003723	RNA binding
CAGL0G08734g	GO:0003735	structural constituent of ribosome
CAGL0G08734g	GO:0005198	structural molecule activity
CAGL0G08734g	GO:0019843	rRNA binding
CAGL0G08756g	GO:0000166	nucleotide binding
CAGL0G08756g	GO:0003676	nucleic acid binding
CAGL0G08756g	GO:0003677	DNA binding
CAGL0G08756g	GO:0004386	helicase activity
CAGL0G08756g	GO:0005515	protein binding
CAGL0G08756g	GO:0005524	ATP binding
CAGL0G08756g	GO:0008094	ATPase, acting on DNA
CAGL0G08756g	GO:0015616	DNA translocase activity
CAGL0G08756g	GO:0017076	purine nucleotide binding
CAGL0G08756g	GO:0030554	adenyl nucleotide binding
CAGL0G08756g	GO:0032553	ribonucleotide binding
CAGL0G08756g	GO:0032555	purine ribonucleotide binding
CAGL0G08756g	GO:0032559	adenyl ribonucleotide binding
CAGL0G08756g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0G08756g	GO:0036094	small molecule binding
CAGL0G08756g	GO:0042393	histone binding
CAGL0G08756g	GO:0043167	ion binding
CAGL0G08756g	GO:0043168	anion binding
CAGL0G08756g	GO:0070577	lysine-acetylated histone binding
CAGL0G08756g	GO:0070615	nucleosome-dependent ATPase activity
CAGL0G08756g	GO:0097367	carbohydrate derivative binding
CAGL0G08756g	GO:0140030	modification-dependent protein binding
CAGL0G08756g	GO:0140033	acetylation-dependent protein binding
CAGL0G08756g	GO:0140097	catalytic activity, acting on DNA
CAGL0G08756g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0G08756g	GO:0140657	ATPase-dependent activity
CAGL0G08756g	GO:1901265	nucleoside phosphate binding
CAGL0G08844g	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
CAGL0G08844g	GO:0003676	nucleic acid binding
CAGL0G08844g	GO:0003677	DNA binding
CAGL0G08844g	GO:0003700	DNA-binding transcription factor activity
CAGL0G08844g	GO:0008270	zinc ion binding
CAGL0G08844g	GO:0043167	ion binding
CAGL0G08844g	GO:0043169	cation binding
CAGL0G08844g	GO:0046872	metal ion binding
CAGL0G08844g	GO:0046914	transition metal ion binding
CAGL0G08844g	GO:0140110	transcription regulator activity
CAGL0G08866g	GO:0000976	transcription cis-regulatory region binding
CAGL0G08866g	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
CAGL0G08866g	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
CAGL0G08866g	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
CAGL0G08866g	GO:0000987	cis-regulatory region sequence-specific DNA binding
CAGL0G08866g	GO:0001067	transcription regulatory region nucleic acid binding
CAGL0G08866g	GO:0001216	DNA-binding transcription activator activity
CAGL0G08866g	GO:0001217	DNA-binding transcription repressor activity
CAGL0G08866g	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific
CAGL0G08866g	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific
CAGL0G08866g	GO:0003676	nucleic acid binding
CAGL0G08866g	GO:0003677	DNA binding
CAGL0G08866g	GO:0003682	chromatin binding
CAGL0G08866g	GO:0003688	DNA replication origin binding
CAGL0G08866g	GO:0003690	double-stranded DNA binding
CAGL0G08866g	GO:0003700	DNA-binding transcription factor activity
CAGL0G08866g	GO:0005515	protein binding
CAGL0G08866g	GO:0019237	centromeric DNA binding
CAGL0G08866g	GO:0043565	sequence-specific DNA binding
CAGL0G08866g	GO:0140110	transcription regulator activity
CAGL0G08866g	GO:1990837	sequence-specific double-stranded DNA binding
CAGL0G08910g	GO:0005215	transporter activity
CAGL0G08910g	GO:0008509	anion transmembrane transporter activity
CAGL0G08910g	GO:0008514	organic anion transmembrane transporter activity
CAGL0G08910g	GO:0015075	ion transmembrane transporter activity
CAGL0G08910g	GO:0015215	nucleotide transmembrane transporter activity
CAGL0G08910g	GO:0015230	FAD transmembrane transporter activity
CAGL0G08910g	GO:0015605	organophosphate ester transmembrane transporter activity
CAGL0G08910g	GO:0015932	nucleobase-containing compound transmembrane transporter activity
CAGL0G08910g	GO:0022857	transmembrane transporter activity
CAGL0G08932g	GO:0005484	SNAP receptor activity
CAGL0G08932g	GO:0030674	protein-macromolecule adaptor activity
CAGL0G08932g	GO:0060090	molecular adaptor activity
CAGL0G08976r	GO:0003676	nucleic acid binding
CAGL0G08976r	GO:0003723	RNA binding
CAGL0G08976r	GO:0003729	mRNA binding
CAGL0G08976r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0G08976r	GO:0033410	UAC codon-amino acid adaptor activity
CAGL0G08976r	GO:0060090	molecular adaptor activity
CAGL0G09020g	GO:0000166	nucleotide binding
CAGL0G09020g	GO:0004672	protein kinase activity
CAGL0G09020g	GO:0004674	protein serine/threonine kinase activity
CAGL0G09020g	GO:0004690	cyclic nucleotide-dependent protein kinase activity
CAGL0G09020g	GO:0004691	cAMP-dependent protein kinase activity
CAGL0G09020g	GO:0004713	protein tyrosine kinase activity
CAGL0G09020g	GO:0005515	protein binding
CAGL0G09020g	GO:0005524	ATP binding
CAGL0G09020g	GO:0016301	kinase activity
CAGL0G09020g	GO:0016740	transferase activity
CAGL0G09020g	GO:0016772	transferase activity, transferring phosphorus-containing groups
CAGL0G09020g	GO:0016773	phosphotransferase activity, alcohol group as acceptor
CAGL0G09020g	GO:0017076	purine nucleotide binding
CAGL0G09020g	GO:0030554	adenyl nucleotide binding
CAGL0G09020g	GO:0031369	translation initiation factor binding
CAGL0G09020g	GO:0032553	ribonucleotide binding
CAGL0G09020g	GO:0032555	purine ribonucleotide binding
CAGL0G09020g	GO:0032559	adenyl ribonucleotide binding
CAGL0G09020g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0G09020g	GO:0036094	small molecule binding
CAGL0G09020g	GO:0043167	ion binding
CAGL0G09020g	GO:0043168	anion binding
CAGL0G09020g	GO:0097367	carbohydrate derivative binding
CAGL0G09020g	GO:0140096	catalytic activity, acting on a protein
CAGL0G09020g	GO:1901265	nucleoside phosphate binding
CAGL0G09042g	GO:0000976	transcription cis-regulatory region binding
CAGL0G09042g	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
CAGL0G09042g	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
CAGL0G09042g	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
CAGL0G09042g	GO:0000987	cis-regulatory region sequence-specific DNA binding
CAGL0G09042g	GO:0001067	transcription regulatory region nucleic acid binding
CAGL0G09042g	GO:0003676	nucleic acid binding
CAGL0G09042g	GO:0003677	DNA binding
CAGL0G09042g	GO:0003690	double-stranded DNA binding
CAGL0G09042g	GO:0003700	DNA-binding transcription factor activity
CAGL0G09042g	GO:0043565	sequence-specific DNA binding
CAGL0G09042g	GO:0140110	transcription regulator activity
CAGL0G09042g	GO:1990837	sequence-specific double-stranded DNA binding
CAGL0G09130g	GO:0003735	structural constituent of ribosome
CAGL0G09130g	GO:0005198	structural molecule activity
CAGL0G09251g	GO:0004843	thiol-dependent deubiquitinase
CAGL0G09251g	GO:0008233	peptidase activity
CAGL0G09251g	GO:0008234	cysteine-type peptidase activity
CAGL0G09251g	GO:0008242	omega peptidase activity
CAGL0G09251g	GO:0016787	hydrolase activity
CAGL0G09251g	GO:0019783	ubiquitin-like protein-specific protease activity
CAGL0G09251g	GO:0101005	deubiquitinase activity
CAGL0G09251g	GO:0140096	catalytic activity, acting on a protein
CAGL0G09251g	GO:1990380	Lys48-specific deubiquitinase activity
CAGL0G09339g	GO:0004856	xylulokinase activity
CAGL0G09339g	GO:0016301	kinase activity
CAGL0G09339g	GO:0016740	transferase activity
CAGL0G09339g	GO:0016772	transferase activity, transferring phosphorus-containing groups
CAGL0G09339g	GO:0016773	phosphotransferase activity, alcohol group as acceptor
CAGL0G09339g	GO:0019200	carbohydrate kinase activity
CAGL0G09361g	GO:0005198	structural molecule activity
CAGL0G09361g	GO:0016740	transferase activity
CAGL0G09361g	GO:0016746	acyltransferase activity
CAGL0G09383g	GO:0000166	nucleotide binding
CAGL0G09383g	GO:0001968	fibronectin binding
CAGL0G09383g	GO:0003676	nucleic acid binding
CAGL0G09383g	GO:0003723	RNA binding
CAGL0G09383g	GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity
CAGL0G09383g	GO:0005515	protein binding
CAGL0G09383g	GO:0016491	oxidoreductase activity
CAGL0G09383g	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
CAGL0G09383g	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors
CAGL0G09383g	GO:0036094	small molecule binding
CAGL0G09383g	GO:0043236	laminin binding
CAGL0G09383g	GO:0043891	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity
CAGL0G09383g	GO:0050661	NADP binding
CAGL0G09383g	GO:0050840	extracellular matrix binding
CAGL0G09383g	GO:0051287	NAD binding
CAGL0G09383g	GO:1901265	nucleoside phosphate binding
CAGL0G09405r	GO:0003676	nucleic acid binding
CAGL0G09405r	GO:0003723	RNA binding
CAGL0G09405r	GO:0003729	mRNA binding
CAGL0G09405r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0G09405r	GO:0033416	UGG codon-amino acid adaptor activity
CAGL0G09405r	GO:0060090	molecular adaptor activity
CAGL0G09449g	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
CAGL0G09449g	GO:0016740	transferase activity
CAGL0G09449g	GO:0016757	glycosyltransferase activity
CAGL0G09449g	GO:0016787	hydrolase activity
CAGL0G09449g	GO:0016798	hydrolase activity, acting on glycosyl bonds
CAGL0G09471r	GO:0003676	nucleic acid binding
CAGL0G09471r	GO:0003723	RNA binding
CAGL0G09471r	GO:0003729	mRNA binding
CAGL0G09471r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0G09471r	GO:0033444	AAG codon-amino acid adaptor activity
CAGL0G09471r	GO:0060090	molecular adaptor activity
CAGL0G09493g	GO:0000166	nucleotide binding
CAGL0G09493g	GO:0003676	nucleic acid binding
CAGL0G09493g	GO:0003677	DNA binding
CAGL0G09493g	GO:0004386	helicase activity
CAGL0G09493g	GO:0005515	protein binding
CAGL0G09493g	GO:0005524	ATP binding
CAGL0G09493g	GO:0008270	zinc ion binding
CAGL0G09493g	GO:0017076	purine nucleotide binding
CAGL0G09493g	GO:0030554	adenyl nucleotide binding
CAGL0G09493g	GO:0032182	ubiquitin-like protein binding
CAGL0G09493g	GO:0032183	SUMO binding
CAGL0G09493g	GO:0032553	ribonucleotide binding
CAGL0G09493g	GO:0032555	purine ribonucleotide binding
CAGL0G09493g	GO:0032559	adenyl ribonucleotide binding
CAGL0G09493g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0G09493g	GO:0036094	small molecule binding
CAGL0G09493g	GO:0043167	ion binding
CAGL0G09493g	GO:0043168	anion binding
CAGL0G09493g	GO:0043169	cation binding
CAGL0G09493g	GO:0046872	metal ion binding
CAGL0G09493g	GO:0046914	transition metal ion binding
CAGL0G09493g	GO:0070615	nucleosome-dependent ATPase activity
CAGL0G09493g	GO:0097367	carbohydrate derivative binding
CAGL0G09493g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0G09493g	GO:0140657	ATPase-dependent activity
CAGL0G09493g	GO:1901265	nucleoside phosphate binding
CAGL0G09515g	GO:0004338	glucan exo-1,3-beta-glucosidase activity
CAGL0G09515g	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
CAGL0G09515g	GO:0008422	beta-glucosidase activity
CAGL0G09515g	GO:0015926	glucosidase activity
CAGL0G09515g	GO:0016787	hydrolase activity
CAGL0G09515g	GO:0016798	hydrolase activity, acting on glycosyl bonds
CAGL0G09581g	GO:0000166	nucleotide binding
CAGL0G09581g	GO:0003676	nucleic acid binding
CAGL0G09581g	GO:0003723	RNA binding
CAGL0G09581g	GO:0003746	translation elongation factor activity
CAGL0G09581g	GO:0003924	GTPase activity
CAGL0G09581g	GO:0005525	GTP binding
CAGL0G09581g	GO:0008135	translation factor activity, RNA binding
CAGL0G09581g	GO:0016462	pyrophosphatase activity
CAGL0G09581g	GO:0016787	hydrolase activity
CAGL0G09581g	GO:0016817	hydrolase activity, acting on acid anhydrides
CAGL0G09581g	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CAGL0G09581g	GO:0017076	purine nucleotide binding
CAGL0G09581g	GO:0017111	nucleoside-triphosphatase activity
CAGL0G09581g	GO:0019001	guanyl nucleotide binding
CAGL0G09581g	GO:0032553	ribonucleotide binding
CAGL0G09581g	GO:0032555	purine ribonucleotide binding
CAGL0G09581g	GO:0032561	guanyl ribonucleotide binding
CAGL0G09581g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0G09581g	GO:0036094	small molecule binding
CAGL0G09581g	GO:0043167	ion binding
CAGL0G09581g	GO:0043168	anion binding
CAGL0G09581g	GO:0045182	translation regulator activity
CAGL0G09581g	GO:0090079	translation regulator activity, nucleic acid binding
CAGL0G09581g	GO:0097367	carbohydrate derivative binding
CAGL0G09581g	GO:1901265	nucleoside phosphate binding
CAGL0G09669g	GO:0003676	nucleic acid binding
CAGL0G09669g	GO:0003723	RNA binding
CAGL0G09669g	GO:0003743	translation initiation factor activity
CAGL0G09669g	GO:0005085	guanyl-nucleotide exchange factor activity
CAGL0G09669g	GO:0005096	GTPase activator activity
CAGL0G09669g	GO:0008047	enzyme activator activity
CAGL0G09669g	GO:0008135	translation factor activity, RNA binding
CAGL0G09669g	GO:0030234	enzyme regulator activity
CAGL0G09669g	GO:0030695	GTPase regulator activity
CAGL0G09669g	GO:0045182	translation regulator activity
CAGL0G09669g	GO:0060589	nucleoside-triphosphatase regulator activity
CAGL0G09669g	GO:0090079	translation regulator activity, nucleic acid binding
CAGL0G09669g	GO:0098772	molecular function regulator
CAGL0G09691g	GO:0004648	O-phospho-L-serine:2-oxoglutarate aminotransferase activity
CAGL0G09691g	GO:0008483	transaminase activity
CAGL0G09691g	GO:0016740	transferase activity
CAGL0G09691g	GO:0016769	transferase activity, transferring nitrogenous groups
CAGL0G09691g	GO:0019842	vitamin binding
CAGL0G09691g	GO:0030170	pyridoxal phosphate binding
CAGL0G09691g	GO:0036094	small molecule binding
CAGL0G09691g	GO:0043167	ion binding
CAGL0G09691g	GO:0043168	anion binding
CAGL0G09691g	GO:0070279	vitamin B6 binding
CAGL0G09713g	GO:0003735	structural constituent of ribosome
CAGL0G09713g	GO:0005198	structural molecule activity
CAGL0G09735g	GO:0003779	actin binding
CAGL0G09735g	GO:0005515	protein binding
CAGL0G09735g	GO:0008092	cytoskeletal protein binding
CAGL0G09735g	GO:0044877	protein-containing complex binding
CAGL0G09735g	GO:0071933	Arp2/3 complex binding
CAGL0G09757g	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
CAGL0G09757g	GO:0003676	nucleic acid binding
CAGL0G09757g	GO:0003677	DNA binding
CAGL0G09757g	GO:0003700	DNA-binding transcription factor activity
CAGL0G09757g	GO:0008270	zinc ion binding
CAGL0G09757g	GO:0043167	ion binding
CAGL0G09757g	GO:0043169	cation binding
CAGL0G09757g	GO:0046872	metal ion binding
CAGL0G09757g	GO:0046914	transition metal ion binding
CAGL0G09757g	GO:0140110	transcription regulator activity
CAGL0G09801g	GO:0003676	nucleic acid binding
CAGL0G09801g	GO:0003677	DNA binding
CAGL0G09801g	GO:0003690	double-stranded DNA binding
CAGL0G09801g	GO:0003697	single-stranded DNA binding
CAGL0G09801g	GO:0003887	DNA-directed DNA polymerase activity
CAGL0G09801g	GO:0008047	enzyme activator activity
CAGL0G09801g	GO:0016740	transferase activity
CAGL0G09801g	GO:0016772	transferase activity, transferring phosphorus-containing groups
CAGL0G09801g	GO:0016779	nucleotidyltransferase activity
CAGL0G09801g	GO:0030234	enzyme regulator activity
CAGL0G09801g	GO:0030337	DNA polymerase processivity factor activity
CAGL0G09801g	GO:0034061	DNA polymerase activity
CAGL0G09801g	GO:0098772	molecular function regulator
CAGL0G09801g	GO:0140097	catalytic activity, acting on DNA
CAGL0G09801g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0G09823g	GO:0004659	prenyltransferase activity
CAGL0G09823g	GO:0004661	protein geranylgeranyltransferase activity
CAGL0G09823g	GO:0004663	Rab geranylgeranyltransferase activity
CAGL0G09823g	GO:0008318	protein prenyltransferase activity
CAGL0G09823g	GO:0016740	transferase activity
CAGL0G09823g	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups
CAGL0G09823g	GO:0140096	catalytic activity, acting on a protein
CAGL0G09845g	GO:0005515	protein binding
CAGL0G09867g	GO:0003676	nucleic acid binding
CAGL0G09867g	GO:0003677	DNA binding
CAGL0G09867g	GO:0003682	chromatin binding
CAGL0G09867g	GO:0004407	histone deacetylase activity
CAGL0G09867g	GO:0016787	hydrolase activity
CAGL0G09867g	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
CAGL0G09867g	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
CAGL0G09867g	GO:0019213	deacetylase activity
CAGL0G09867g	GO:0033558	protein deacetylase activity
CAGL0G09867g	GO:0140096	catalytic activity, acting on a protein
CAGL0G09889g	GO:0008641	ubiquitin-like modifier activating enzyme activity
CAGL0G09889g	GO:0016874	ligase activity
CAGL0G09889g	GO:0016877	ligase activity, forming carbon-sulfur bonds
CAGL0G09889g	GO:0019948	SUMO activating enzyme activity
CAGL0G09889g	GO:0140096	catalytic activity, acting on a protein
CAGL0G09911g	GO:0005096	GTPase activator activity
CAGL0G09911g	GO:0008047	enzyme activator activity
CAGL0G09911g	GO:0008270	zinc ion binding
CAGL0G09911g	GO:0030234	enzyme regulator activity
CAGL0G09911g	GO:0030695	GTPase regulator activity
CAGL0G09911g	GO:0043167	ion binding
CAGL0G09911g	GO:0043169	cation binding
CAGL0G09911g	GO:0046872	metal ion binding
CAGL0G09911g	GO:0046914	transition metal ion binding
CAGL0G09911g	GO:0060589	nucleoside-triphosphatase regulator activity
CAGL0G09911g	GO:0098772	molecular function regulator
CAGL0G09933g	GO:0003676	nucleic acid binding
CAGL0G09933g	GO:0003723	RNA binding
CAGL0G09933g	GO:0003727	single-stranded RNA binding
CAGL0G09933g	GO:0005515	protein binding
CAGL0G09933g	GO:0008187	poly-pyrimidine tract binding
CAGL0G09933g	GO:0008266	poly(U) RNA binding
CAGL0G09933g	GO:1990935	splicing factor binding
CAGL0G09955g	GO:0000030	mannosyltransferase activity
CAGL0G09955g	GO:0004582	dolichyl-phosphate beta-D-mannosyltransferase activity
CAGL0G09955g	GO:0016740	transferase activity
CAGL0G09955g	GO:0016757	glycosyltransferase activity
CAGL0G09955g	GO:0016758	hexosyltransferase activity
CAGL0G09977g	GO:0004133	glycogen debranching enzyme activity
CAGL0G09977g	GO:0004134	4-alpha-glucanotransferase activity
CAGL0G09977g	GO:0004135	amylo-alpha-1,6-glucosidase activity
CAGL0G09977g	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
CAGL0G09977g	GO:0015926	glucosidase activity
CAGL0G09977g	GO:0016740	transferase activity
CAGL0G09977g	GO:0016757	glycosyltransferase activity
CAGL0G09977g	GO:0016758	hexosyltransferase activity
CAGL0G09977g	GO:0016787	hydrolase activity
CAGL0G09977g	GO:0016798	hydrolase activity, acting on glycosyl bonds
CAGL0G09977g	GO:0090599	alpha-glucosidase activity
CAGL0G09999g	GO:0019207	kinase regulator activity
CAGL0G09999g	GO:0019887	protein kinase regulator activity
CAGL0G09999g	GO:0030234	enzyme regulator activity
CAGL0G09999g	GO:0098772	molecular function regulator
CAGL0G10021g	GO:0000182	rDNA binding
CAGL0G10021g	GO:0000976	transcription cis-regulatory region binding
CAGL0G10021g	GO:0000987	cis-regulatory region sequence-specific DNA binding
CAGL0G10021g	GO:0000992	RNA polymerase III cis-regulatory region sequence-specific DNA binding
CAGL0G10021g	GO:0000995	RNA polymerase III general transcription initiation factor activity
CAGL0G10021g	GO:0001002	RNA polymerase III type 1 promoter sequence-specific DNA binding
CAGL0G10021g	GO:0001010	RNA polymerase II sequence-specific DNA-binding transcription factor recruiting activity
CAGL0G10021g	GO:0001016	RNA polymerase III transcription regulatory region sequence-specific DNA binding
CAGL0G10021g	GO:0001067	transcription regulatory region nucleic acid binding
CAGL0G10021g	GO:0003676	nucleic acid binding
CAGL0G10021g	GO:0003677	DNA binding
CAGL0G10021g	GO:0003690	double-stranded DNA binding
CAGL0G10021g	GO:0008270	zinc ion binding
CAGL0G10021g	GO:0030674	protein-macromolecule adaptor activity
CAGL0G10021g	GO:0043167	ion binding
CAGL0G10021g	GO:0043169	cation binding
CAGL0G10021g	GO:0043565	sequence-specific DNA binding
CAGL0G10021g	GO:0046872	metal ion binding
CAGL0G10021g	GO:0046914	transition metal ion binding
CAGL0G10021g	GO:0060090	molecular adaptor activity
CAGL0G10021g	GO:0080084	5S rDNA binding
CAGL0G10021g	GO:0140223	general transcription initiation factor activity
CAGL0G10021g	GO:1990837	sequence-specific double-stranded DNA binding
CAGL0G10043g	GO:0001054	RNA polymerase I activity
CAGL0G10043g	GO:0001055	RNA polymerase II activity
CAGL0G10043g	GO:0001056	RNA polymerase III activity
CAGL0G10043g	GO:0003676	nucleic acid binding
CAGL0G10043g	GO:0003677	DNA binding
CAGL0G10043g	GO:0003899	DNA-directed 5'-3' RNA polymerase activity
CAGL0G10043g	GO:0003968	RNA-directed 5'-3' RNA polymerase activity
CAGL0G10043g	GO:0016740	transferase activity
